crl.tot;dollar;bang;money;n000;make;yesno
18;0;0.74;0;0;0;FALSE
132;0;0;0;0;0;FALSE
11;0;0;0;0;0;FALSE
31;0;0;0;0;0;FALSE
9;0;0;0;0;0;FALSE
411;0.084;0.028;0;0;0.21;FALSE
39;0;0.523;0;0;0;FALSE
600;0;0.017;0;0;0.11;FALSE
198;0;0;0;0;0;FALSE
85;0;0;0;0;0.75;FALSE
29;0;0;0;0;0;FALSE
28;0;0.444;0;0;0;FALSE
142;0;0;0;0;0;FALSE
9;0;0.8;0;0;0;FALSE
12;0;0;0;0;0;FALSE
64;0;0;0;0;0;FALSE
130;0;0.122;0;0;0;FALSE
665;0;0;0;0;0.06;FALSE
78;0;0;0;0;0;FALSE
28;0;0;0;0;0;FALSE
115;0;0;0;0;0.26;FALSE
420;0;0;0;0;0.13;FALSE
58;0;0.153;0;0;0;FALSE
15;0;0.645;0;0;0;FALSE
14;0;0.414;0;0;1.17;FALSE
7;0;0;0;0;0;FALSE
83;0;0;0;0;0;FALSE
9;0;0;0;0;0;FALSE
11;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
230;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
8;0;0;0;0;0;FALSE
13;0;0;0;0;3.03;FALSE
103;0;0;0;0;0;FALSE
148;0;0;0;0;0;FALSE
168;0;0.072;0;0;0;FALSE
51;0;0.208;0;0;0;FALSE
653;0.029;0;0;0;0.11;FALSE
17;0;0;0;0;0;FALSE
112;0.407;0.407;0;0;0;FALSE
28;0;0.448;0;0;0;FALSE
44;0;0;0;0;0;FALSE
105;0;0;0;0;0;FALSE
32;0;0;0;0;0;FALSE
7;0;0;0;0;0;FALSE
6;0;0;0;0;0;FALSE
251;0;0;0;0;0;FALSE
25;0;0;0;0;0;FALSE
201;0;0;0;0;0;FALSE
6;0;0;0;0;0;FALSE
146;0;0;0;0;0;FALSE
156;0;0;0;0;0;FALSE
26;0;0;0;0;0;FALSE
26;0;0;0;0;0;FALSE
37;0;0;0;0;0;FALSE
48;0;0;0;0;0;FALSE
317;0;0;0;0;0;FALSE
321;0.336;0.224;0;0;0;FALSE
319;0;0;0;0;0.51;FALSE
391;0.031;0;0;0;0;FALSE
577;0.12;0.013;0;0;0.09;FALSE
76;0;0;0;0;0;FALSE
82;0;0;0;0;0.3;FALSE
377;0;0;0;0;0;FALSE
319;0;0;0;0;0;FALSE
89;0;0;0;0;0.23;FALSE
155;0;0;0;0;0;FALSE
156;0;0;0;0;0.58;FALSE
129;0;0;0;0;0;FALSE
129;0;0;0;0;0;FALSE
260;0;0;0;0;0;FALSE
380;0.027;0;0;0;0;FALSE
184;0;0.149;0;0;0;FALSE
14;0;0;0;0;0;FALSE
69;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
4;0;0;0;0;0;FALSE
311;0;0.112;0;0;0.39;FALSE
37;0;0;0;0;0;FALSE
888;0.048;0.029;0.06;0;0.13;FALSE
552;0;0.042;0;0.09;0.09;FALSE
64;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
16;0;0;0;0;0;FALSE
46;0;0;0;0;0;FALSE
35;0;0;0;0;0;FALSE
52;0;0;0;0;0.9;FALSE
10;0;0;0;0;0;FALSE
94;0;0;0;0;0;FALSE
4;0;0;0;0;0;FALSE
40;0;0;0;0;0;FALSE
6;0;0;0;0;0;FALSE
270;0;0;0;0;0;FALSE
276;0;0;0.84;0;0;FALSE
466;0;0;0;0;0;FALSE
112;0;0.056;0;0;0.67;FALSE
507;0.028;0;0;0;0.1;FALSE
3337;0.018;0;0;0.04;0.04;FALSE
31;0;0;1.66;0;0;FALSE
237;0.061;0.122;0;0.5;0;FALSE
18;0;0;0;0;0;FALSE
54;0;0;0;0;0;FALSE
339;0.031;0;0;0;0;FALSE
188;0;0;0;0;0;FALSE
148;0;0.087;0;0;0;FALSE
68;0;0;0;0;0;FALSE
16;0;0.952;0;0;0;FALSE
69;0;0.229;0;0;0;FALSE
77;0;0;0;0;0;FALSE
59;0;0;0;0;0;FALSE
22;0;0.134;0;0;0;FALSE
395;0.045;0.022;0;0;0;FALSE
25;0;0;0;0;0;FALSE
36;0;0;0;0;0;FALSE
30;0;0;0;0;0;FALSE
30;0;0;0;0;0;FALSE
296;0;0;0;0;0;FALSE
17;0;0;0;0;0;FALSE
69;0;0;0;0;0;FALSE
16;0;0.238;0;0;0;FALSE
53;0;0;0;0;2;FALSE
24;0;0;0;0;0;FALSE
69;0;0;0;0;0;FALSE
127;0;0;0;0;0;FALSE
623;0.043;0;0;0;0.06;FALSE
37;0;0;0;0;0;FALSE
403;0.044;0.022;0;0;0;FALSE
100;0;0;0;0;0.75;FALSE
12;0;0;0;0;0;FALSE
12;0;0;0;0;0;FALSE
3;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
13;0;0;0;0;0;FALSE
6;0;0;0;0;0;FALSE
18;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
3;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
30;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
7;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
4;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
4;0;0;0;0;0;FALSE
26;0;0;0;0;0;FALSE
6;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
4;0;0;0;0;0;FALSE
32;0;0;0;0;0;FALSE
6;0;0;0;0;0;FALSE
3;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
6;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
11;0;0;0;0;0;FALSE
6;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
10;0;0;0;0;0;FALSE
9;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
4;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
6;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
6;0;0;0;0;0;FALSE
3;0;0;0;0;0;FALSE
4;0;0;0;0;0;FALSE
6;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
6;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
6;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
7;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
3;0;0;0;0;0;FALSE
4;0;0;0;0;0;FALSE
8;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
10;0;0;0;0;0;FALSE
6;0;0;0;0;0;FALSE
7;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
8;0;0;0;0;0;FALSE
398;0;0;0;0;0;FALSE
3;0;0;0;0;0;FALSE
4;0;0;0;0;0;FALSE
3;0;0;0;0;0;FALSE
3;0;0;0;0;0;FALSE
4;0;0;0;0;0;FALSE
3;0;0;0;0;0;FALSE
3;0;0;0;0;0;FALSE
4;0;0;0;0;0;FALSE
3;0;0;0;0;0;FALSE
3;0;0;0;0;0;FALSE
3;0;0;0;0;0;FALSE
6;0;0;0;0;0;FALSE
14;0;0;0;0;0;FALSE
485;0;0;0;0;0;FALSE
54;0;0;0;0;0.36;FALSE
2051;0;0.037;0;0;0;FALSE
40;0;0;0;0;0;FALSE
272;0;0;0;0;0;FALSE
42;0;0;0;0;0;FALSE
143;0;0;0;0;0;FALSE
150;0;0.129;0;0;0;FALSE
40;0;0;0;0;0;FALSE
6;0;1.739;0;0;0;FALSE
931;0;0;0;0;0;FALSE
50;0;0.178;0;0;0;FALSE
18;0;0.636;0;0;0;FALSE
28;0;0.444;0;0;0;FALSE
23;0;0;0;0;0;FALSE
511;0.032;0;0;0;0.11;FALSE
1031;0.024;0;0;0;0.17;FALSE
706;0.021;0;0;0;0.07;FALSE
44;0;0;0;0;0;FALSE
35;0;0;0;0;0;FALSE
91;0;0.283;0;0;0.83;FALSE
787;0;0;0;0;0;FALSE
11;0;0;0;0;0;FALSE
127;0;0;0;0;0;FALSE
295;0;0;0;0;0;FALSE
128;0;0;0;0;0;FALSE
203;0;0;0;0;0;FALSE
56;0;0;0;0;0.41;FALSE
3467;0.007;0.002;0;0;0;FALSE
4;0;0;0;0;0;FALSE
3;0;0;0;0;0;FALSE
117;0;0;0;0;0;FALSE
7;0;0;0;0;0;FALSE
28;0;0;0;0;0;FALSE
116;0;0;0;0;0;FALSE
14;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
69;0;0;0;0;0;FALSE
582;0;0.024;0;0;0;FALSE
54;0;0;0;0;1.26;FALSE
94;0;0.197;0;0;0;FALSE
113;0;0.502;0;0;0;FALSE
122;0;0;0;0;0;FALSE
141;0;0;0;0;0;FALSE
141;0;0;0;0;0;FALSE
43;0;0;0;0;0;FALSE
126;0;0;0;0;0;FALSE
207;0;0;0;0.23;0;FALSE
103;0;0.135;0;0;0;FALSE
469;0.041;0.041;0;0;0.1;FALSE
99;0;0;0;0;0;FALSE
67;0;0;0;0;0;FALSE
29;0;0;0;0;0;FALSE
89;0;0;0;0;0.23;FALSE
15;0;0;0;0;0;FALSE
32;0;0;0;0;0;FALSE
20;0;0;0;0;0;FALSE
6;0;0;0;0;0;FALSE
411;0;0.026;0;0;0;FALSE
500;0;0;0;0;0;FALSE
190;0;0.043;0;0;0.25;FALSE
104;0;0;0;0;0;FALSE
249;0;0.05;0;0;0;FALSE
93;0;0.056;0;0;0.33;FALSE
7;0;0;0;0;0;FALSE
316;0;0;0;0;0;FALSE
147;0.037;0;0;0;0;FALSE
11;0;0;0;0;0;FALSE
22;0;0.374;0;0;0;FALSE
16;0;0;0;0;0;FALSE
22;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
18;0;0;0;0;0;FALSE
41;0;0;0;0;0;FALSE
53;0;0;0;0;2;FALSE
3;0;0;0;0;0;FALSE
44;0;0;0;0;0;FALSE
330;0;0;0;0;0;FALSE
19;0;0;0;0;0;FALSE
50;0;0.238;0;0;0;FALSE
81;0;0.102;0;0;0;FALSE
173;0;0.159;0;0;0;FALSE
18;0;0;0;0;0;FALSE
29;0;0.235;0;0;0;FALSE
659;0.023;0;0;0.22;0.07;FALSE
545;0;0.014;0;0;0.2;FALSE
27;0;0.181;0;0;0;FALSE
42;0;0.336;0;0;0;FALSE
720;0.02;0;0;0.22;0.07;FALSE
109;0;0;0;0;0;FALSE
35;0;0;0;0;0;FALSE
29;0;0;0;0;1.06;FALSE
12;0;0;0;0;0;FALSE
50;0;0;0;0;0;FALSE
58;0;0;0;0;0;FALSE
12;0;0;0;0;0;FALSE
12;0;0;0;0;0;FALSE
2;0;0;0;0;0;FALSE
204;0;0;0;0;0;FALSE
44;0;0;0;0;0;FALSE
23;0;0;0;0;0;FALSE
112;0;0;0;0;0;FALSE
39;0;0;0;0;0;FALSE
190;0;0;0;0;0;FALSE
12;0;0;0;0;0;FALSE
17;0;0;0;0;0;FALSE
180;0;0.188;0;0;0;FALSE
73;0;0;0;0;0.71;FALSE
167;0;0.049;0;0;0;FALSE
421;0.04;0;0;0;0;FALSE
8;0;0;0;0;0;FALSE
248;0;0.055;0;0;0;FALSE
35;0;0;0;0;0;FALSE
49;0;0.139;0;0;0;FALSE
27;0;0.404;0;0;0;FALSE
3;0;0.862;0;0;0;FALSE
17;0;0;0;0;0;FALSE
87;0;0.093;0;0;0;FALSE
85;0;0;0;0;0;FALSE
120;0;0;0;0;0;FALSE
10;0;0;0;0;0;FALSE
69;0;0;0;0;0;FALSE
74;0;0;0;0;0.46;FALSE
7;0;0;0;0;0;FALSE
6;0;0;0;0;0;FALSE
130;0;0;0;0;0;FALSE
77;0;0;0;0;0;FALSE
33;0;0;0;0;0;FALSE
136;0;0;0;0;0;FALSE
28;0;0;0;0;0;FALSE
1184;0.061;0.047;0;0;0;FALSE
8;0;0;0;0;0;FALSE
575;0;0;0;0.2;0;FALSE
80;0;0;0;0;0;FALSE
107;0;0;0;0;0;FALSE
393;0.016;0;0;0;0;FALSE
14;0;0;0;0;0;FALSE
16;0;0;0;0;0;FALSE
97;0;0;0;0;0;FALSE
108;0;0;0;0;0.55;FALSE
75;0;0;0;0;0;FALSE
108;0;0.054;0;0;0;FALSE
36;0;0.133;0;0;0;FALSE
3;0;0;0;0;0;FALSE
138;0;0.055;0;0;0;FALSE
42;0;0.119;0;0;0;FALSE
53;0;0;0;0;0;FALSE
21;0;0.348;0;0;0;FALSE
155;0.045;0;0;0;0;FALSE
107;0.054;0;0;0;0;FALSE
191;0;0;0;0;0;FALSE
511;0;0;0;0;0;FALSE
85;0.062;0;0;0;0;FALSE
56;0;0;0;0;0;FALSE
7;0;0;0;0;0;FALSE
605;0.063;0;0;0.1;0;FALSE
376;0;0;0;0;0;FALSE
28;0;0;0;0;0;FALSE
49;0;0;0;0;0;FALSE
149;0;0;0;0;0;FALSE
15;0;0;0;0;0;FALSE
31;0.265;0;0.8;0;0;FALSE
597;0.059;0;0;0.1;0;FALSE
54;0;0;0;0;0;FALSE
53;0;0;0;0;0;FALSE
101;0;0;0;0;0;FALSE
28;0;0;0;0;0;FALSE
128;0;0;0;0;0;FALSE
506;0;0;0;0;0;FALSE
34;0;0.204;0;0;1.12;FALSE
207;0;0;0;0;0.19;FALSE
76;0;0.139;0;0;0;FALSE
177;0;0.077;0;0;0;FALSE
76;0;0;0;0;0;FALSE
31;0;0;0;0;0;FALSE
88;0.223;0.111;0;0;0;FALSE
86;0.18;0.361;0;0;0;FALSE
4;0;0;0;0;0;FALSE
9;0;0;0;0;0;FALSE
18;0;0;0;0;0;FALSE
98;0;0;0;0;0;FALSE
18;0.651;0;0;0;0;FALSE
8;0;0;0;0;0;FALSE
93;0;0;0;0;0;FALSE
80;0;0.285;0;0;0;FALSE
122;0;0;0;0;0;FALSE
208;0;0.082;0;0;0;FALSE
534;0;0;0;0;0;FALSE
50;0;0;0;0;0;FALSE
48;0;0;0;0;0;FALSE
307;0;0.097;0;0;0;FALSE
18;0;0;0;0;0;FALSE
6;0;0;0;0;0;FALSE
472;0;0.018;0;0;0;FALSE
88;0;0;0;0;0;FALSE
26;0;0;0;0;0;FALSE
187;0;0.021;0;0;0;FALSE
63;0;0;0;0;0;FALSE
210;0.067;0.135;0;0;0;FALSE
39;0;0;0;0;0;FALSE
45;0;0;0;0;0;FALSE
76;0;0;0;0;0;FALSE
19;0;0;0;0;0;FALSE
189;0;0;0;0;0;FALSE
152;0;0;0.24;0;0.24;FALSE
19;0;0;0;0;0;FALSE
746;0;0.018;0;0;0;FALSE
51;0;0.184;0;0;0;FALSE
5;0;0;0;0;0;FALSE
35;0;0;0;0;0;FALSE
81;0;0;0;0;0;FALSE
6;0;0;0;0;0;FALSE
79;0;0;0;0;0;FALSE
646;0;0.038;0;0;0.17;FALSE
256;0.029;0.148;0;0;0;FALSE
53;0;0;0;0;2;FALSE
559;0;0;0;0.11;0;FALSE
120;0;0;0;0;0;FALSE
42;0;0;0;0;0;FALSE
227;0.086;0;0;0;0;FALSE
59;0;0;0;0;0.4;FALSE
4;0;0;0;0;0;FALSE
3;0;0;0;0;0;FALSE
738;0;0;0;0;0;FALSE
7;0;0;0;0;0;FALSE
105;0;0;0;0;0;FALSE
25;0;0;0;0;0;FALSE
114;0;0;0;0;0;FALSE
49;0;0;0;0;0;FALSE
10;0;0;0;0;0;FALSE
108;0;0;0;0;0;FALSE
22;0;0;0;0;0;FALSE
665;0.022;0;0;0;0.08;FALSE
485;0.033;0;0;0;0.12;FALSE
827;0.019;0;0;0;0.06;FALSE
598;0.024;0;0;0;0.08;FALSE
1387;0.01;0;0;0;0.07;FALSE
83;0;0;0;0;0;FALSE
334;0;0;0;0;0.23;FALSE
124;0;0;0;0;0;FALSE
77;0;0;0;0;0;FALSE
10;0;0;0;0;2.85;FALSE
77;0;0.124;0.74;0;0;FALSE
76;0;0;0;0;0;FALSE
12;0;0;0;0;0;FALSE
3003;0.039;0.031;0;0.02;0.04;FALSE
24;0;0.167;0;0;0;FALSE
290;0;0;0;0;0;FALSE
171;0;0;0;0;0;FALSE
7;0;0;0;0;0;FALSE
461;0;0;0;0;0;FALSE
196;0;0;0;0;0;FALSE
14;0;0;0;0;0;FALSE
237;0;0;0;0;0;FALSE
363;0.214;0;0;0;0;FALSE
13;0;0;0;0;0;FALSE
540;0;0;0;0;0;FALSE
39;0;0;0;0;0;FALSE
54;0;0;0;0;0;FALSE
42;0;0;0;0;0;FALSE
11;0;0;0;0;0;FALSE
124;0;0;0;0;0;FALSE
629;0.039;0;0;0;0.09;FALSE
48;0;0;0;0;0;FALSE
111;0;0;0;0;0;FALSE
576;0;0;0;0;0;FALSE
19;0;0;0;0;0;FALSE
105;0;0;0;0;0;FALSE
30;0;0;0;0;0;FALSE
18;0;0;0;0;0;FALSE
99;0;0;0;0;0;FALSE
25;0;0.333;0;0;0;FALSE
8;0;8.333;0;0;0;FALSE
191;0;0;0;0;0;FALSE
120;0;0;0;0;0;FALSE
4;0;0.632;0;0;0;FALSE
122;0;0;0;0;0.33;FALSE
17;0;0;0;0;0;FALSE
508;0;0;0;0;0;FALSE
22;0;0;0;0;0;FALSE
106;0.078;0;0;0;0.54;FALSE
885;0;0;0;0;0.09;FALSE
232;0;0;0;0;0;FALSE
146;0;0;0;0;0;FALSE
60;0;0;0;0;0;FALSE
18;0;0;0;0;0;FALSE
45;0;0;0;0;0;FALSE
11;0;0;0;0;0;FALSE
12;0;1.342;0;0;0;FALSE
277;0;0;0;0;0;FALSE
1056;0.109;0.1;0;0;0.06;FALSE
37;0;0.149;0;0;0;FALSE
89;0;0;0;0;0;FALSE
125;0;0.056;0;0;0;FALSE
105;0;0;0;0;0;FALSE
299;0;0.078;0;0;0;FALSE
7;0;0;0;0;0;FALSE
7;0;0;0;0;0;FALSE
705;0;0;0;0;0;FALSE
61;0;0;0;0;0;FALSE
18;0;0;0;0;0;FALSE
31;0;0.485;0;0;0;FALSE
95;0;0;0;0;0;FALSE
17;0;0;0;0;0;FALSE
26;0;0;0;0;0;FALSE
82;0;0;0;0;0;FALSE
61;0;0;0;0;0;FALSE
15;0;0;0;0;0;FALSE
591;0.044;0;0;0.23;0.07;FALSE
69;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
181;0;0;0;0;0;FALSE
8;0;0;0;0;0;FALSE
46;0;0;0;0;0;FALSE
33;0;0;0;0;0;FALSE
18;0;0;0;0;0;FALSE
188;0;0;0;0;0;FALSE
108;0;0;0;0;0;FALSE
54;0;0;0;0;0;FALSE
83;0;0;0;0;0;FALSE
76;0;0.281;0;0;0;FALSE
871;0.075;0.028;0;0;0;FALSE
63;0;0;0;0;0;FALSE
135;0;0.049;0;0;0;FALSE
179;0;0;0;0;0;FALSE
83;0;0;0;0;0;FALSE
19;0;0;0;0;0;FALSE
120;0.031;0;0;0.19;0.19;FALSE
31;0;0;0;0;0;FALSE
30;0;0;0;0;0;FALSE
169;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
140;0;0;0;0;0;FALSE
112;0;0;0;0;0;FALSE
182;0;0;0;0;0.34;FALSE
65;0;0.222;0;0;0;FALSE
740;0.023;0;0;0.24;0.08;FALSE
61;0;0;0;0;0.89;FALSE
53;0;0;0;0;0;FALSE
13;0;0;0;0;0;FALSE
167;0;0.094;0;0;0;FALSE
78;0;0.339;0;0;0;FALSE
88;0;0.273;0;0;0;FALSE
121;0;0;0;0;0.51;FALSE
74;0;0;0;0;0;FALSE
65;0;0;0;0;0;FALSE
8;0;1.282;0;0;0;FALSE
37;0;0;0;0;0;FALSE
31;0;0;0;0;0;FALSE
11;0;0;0;0;0;FALSE
55;0;0;0;0;0;FALSE
36;0;0;0;0;0;FALSE
87;0;0;0;0;0.34;FALSE
14;0;0.287;0;0;0;FALSE
5;0;3.26;0;0;0;FALSE
68;0;0.077;0.45;0;0;FALSE
31;0;0.497;0;0;0;FALSE
53;0;0.047;0;0;0.26;FALSE
55;0;0;0;0;0;FALSE
14;0;0;0;0;0;FALSE
9;0;0;0;0;0;FALSE
68;0;0;0;0;0;FALSE
25;0;0;0;0;0;FALSE
44;0;0;0;0;0;FALSE
31;0;0.457;0;0;0;FALSE
32;0;0.247;0;0;0;FALSE
70;0;0;0;0;0;FALSE
22;0;0;0;0;0;FALSE
51;0;0.093;0;0;0;FALSE
13;0;0.943;0;0;0;FALSE
142;0;0.666;0;0.48;0;FALSE
5;0;0;0;0;0;FALSE
43;0.26;0;0;0;0;FALSE
96;0.038;0;0;0;0;FALSE
6;0;0;0;0;3.84;FALSE
6;0;1.724;0;0;0;FALSE
34;0;0.578;0;0;0;FALSE
9;0;0;0;0;0;FALSE
51;0;0;0;0;0;FALSE
75;0;0.392;0;0;0.54;FALSE
24;0;0;0;0;0;FALSE
26;0;0.398;0;0;0;FALSE
30;0;0;0;0;0;FALSE
137;0;0;0;0;0;FALSE
14;0;0;0;0;0;FALSE
31;0;0;0;0;0;FALSE
8;0;0.613;0;0;0;FALSE
9;0;0;0;0;0;FALSE
20;0;0;0;0;0;FALSE
14;0;0;0;0;0;FALSE
7;0;0;0;0;0;FALSE
22;0;2.843;0;0;0;FALSE
16;0;0;0;0;0;FALSE
12;0;1.075;0;0;0;FALSE
179;0;0;0;0;0;FALSE
45;0;0;0;0;0;FALSE
51;0;0.091;0;0;0.49;FALSE
45;0;0;0;0;0;FALSE
30;0.197;0;0;0;0;FALSE
9;0;0;0;0;0;FALSE
50;0.159;0;0;0;0;FALSE
7;0;1.438;0;0;0;FALSE
272;0;0.078;0;0;0.08;FALSE
20;0;0;0;0;0;FALSE
24;0;0.371;0;0;0;FALSE
8;0;0;0;0;0;FALSE
30;0;0;0;0;1.31;FALSE
37;0;0.143;0;0;0;FALSE
26;0;0.165;0;0;0;FALSE
10;0;0.704;0;0;0;FALSE
11;0;0.68;0;0;0;FALSE
6;0;0;0;0;0;FALSE
29;0;0.422;0;0;0;FALSE
20;0;0;0;0;0;FALSE
28;0;0;0;0;0;FALSE
183;0;0.164;0;0;0.13;FALSE
35;0.118;0;0;0;0;FALSE
24;0;0;0;0;0;FALSE
14;0;0.546;0;0;0;FALSE
24;0;0;0;0;0;FALSE
13;0;1.069;0;0;0;FALSE
134;0;0.054;0;0;0;FALSE
83;0.189;0.094;0;0;0;FALSE
14;0;0.564;0;0;0;FALSE
9;0;0;0;0;0;FALSE
77;0;0.076;0;0;0;FALSE
37;0;0.259;0;0;0;FALSE
97;0;0.117;0;0;0.66;FALSE
70;0;0;0;0;0;FALSE
8;0;0;0;0;0;FALSE
74;0.218;0.109;0;0;0;FALSE
11;0;0.248;0;0;0;FALSE
73;0;0.954;0;0;0;FALSE
49;0;0;0;0;0;FALSE
8;0;0;0;0;0;FALSE
52;0.169;0.169;0;0;0;FALSE
27;0;0;0;0;0;FALSE
34;0;0.49;1.16;0;0;FALSE
226;0;0;0;0;0;FALSE
44;0;0.09;0;0;0;FALSE
24;0;0.147;0;0;0;FALSE
49;0;0.102;0;0;0.63;FALSE
71;0;0;0;0;0;FALSE
425;0;0.157;0;0.1;0.1;FALSE
7;0;0;0;0;0;FALSE
36;0;0.213;0;0;0;FALSE
30;0.246;0;0;0;0;FALSE
31;0.211;0;0;0;0;FALSE
40;0;0;0;0;0;FALSE
16;0;0;0;0;0;FALSE
71;0;0;0;0;0.34;FALSE
32;0;0.21;0;0;0;FALSE
19;0;0;0;0;0.9;FALSE
101;0;0.069;0;0;0;FALSE
124;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
1310;0;0;0;0;0;FALSE
35;0;0;0;0;0;FALSE
32;0;0;0;0;1.08;FALSE
97;0;0;0;0;0;FALSE
182;0;0;0;0;0;FALSE
39;0;0.275;0;0;0;FALSE
116;0;0;0;0;0;FALSE
94;0;0;0;0;0;FALSE
74;0;0;0;0;0;FALSE
119;0;0;0;0;0;FALSE
106;0;0.045;0;0;0;FALSE
83;0;0.12;0;0;0;FALSE
69;0;0;0;0;0;FALSE
82;0;0;0;0;0;FALSE
191;0;0.059;0;0;0;FALSE
92;0;0;0;0;0;FALSE
46;0;0;0;0;0;FALSE
91;0;0;0;0;0;FALSE
76;0;0;0;0;0;FALSE
167;0;0.082;0;0;0.32;FALSE
109;0;0;0;0;0.43;FALSE
78;0;0;0;0;0;FALSE
116;0;0.174;0;0.33;0;FALSE
328;0;0.082;0;0;0.15;FALSE
306;0;0.034;0;0;0.09;FALSE
187;0;0;0;0;0;FALSE
192;0;0;0;0;0;FALSE
31;0;0.471;0;0;0;FALSE
97;0;0.045;0;0;0;FALSE
56;0;0;0;0;0;FALSE
90;0;0;0;0;0;FALSE
91;0;0.214;0;0;0;FALSE
83;0;0;0;0;0;FALSE
94;0;0;0;0;0;FALSE
81;0;0;0;0;0;FALSE
90;0;0;0;0;0;FALSE
147;0;0.047;0;0;0;FALSE
158;0;0.057;0.16;0;0;FALSE
22;0;0.756;0;0;0;FALSE
114;0;0;0;0;0.38;FALSE
83;0;0;0;0;0;FALSE
119;0;0;0;0;0;FALSE
71;0;0;0;0;0;FALSE
52;0;0;0;0;0;FALSE
35;0;0.159;0;0;2.32;FALSE
97;0;0;0;0;0;FALSE
137;0;0.188;0;0;0;FALSE
118;0;0.048;0;0;0;FALSE
108;0;0;0;0;0;FALSE
39;0;0.817;0;0;0;FALSE
70;0;0;0;0;0;FALSE
108;0.857;0;0;0;0;FALSE
84;0;0;0;0;0;FALSE
89;0;0.105;0;0;0.7;FALSE
91;0;0;0;0;0;FALSE
26;0;0;0;0;0;FALSE
86;0;0.13;1.83;0;0;FALSE
91;0;0;0;0;0;FALSE
38;0.18;0.361;0;0;0;FALSE
43;0.327;0.327;0;0;0;FALSE
22;0;0.263;0;0;0;FALSE
34;0.192;1.156;0;0;0;FALSE
72;0.213;0.284;0;0;0;FALSE
54;0;0.441;0;0;0;FALSE
24;0;0.331;0;0;0;FALSE
23;0;0.33;0;0;0;FALSE
116;0;0.062;0;0;0.36;FALSE
70;0;0.238;0;0;0;FALSE
159;0.065;0.261;0.39;0.39;0;FALSE
104;0;0;1.31;0;0;FALSE
25;0;0;0;0;0;FALSE
31;0;0.342;0;0;0;FALSE
290;0;0.056;0;0;0;FALSE
58;0.109;0;1.25;0;0;FALSE
47;0;0.709;0;0;0.31;FALSE
101;0;0.119;0;0;0;FALSE
