id;gender;education;age;agree;conscientious;extraversion;neuroticism;openness
2450;female;grad deg;62;4,4;2,2;2,4;2,6;3,0
2451;female;coll grad;36;5,0;4,6;1,6;4,0;2,2
2452;male;in HS;18;5,8;5,4;2,6;3,2;6,0
2453;female;grad deg;31;4,8;3,4;5,4;4,4;5,2
2454;male;coll;24;4,8;5,0;4,6;2,0;4,4
2455;female;in HS;20;5,0;4,8;4,2;2,8;4,6
2456;male;coll grad;30;4,0;3,4;4,2;3,6;4,4
2457;female;grad deg;23;4,8;5,0;6,0;3,2;4,6
2458;female;fin HS;23;4,6;3,4;4,6;2,8;4,2
2459;female;coll;18;5,8;5,8;5,6;3,6;5,0
2460;female;grad deg;27;3,8;4,6;3,0;3,0;4,8
2461;female;coll grad;24;5,4;4,8;4,8;2,6;4,2
2462;female;coll;19;5,4;4,0;4,0;3,8;4,6
2463;female;coll;39;5,8;4,2;4,8;5,0;5,4
2464;male;coll grad;51;3,2;4,0;2,8;2,8;4,8
2467;female;coll;19;5,0;3,6;2,4;3,8;4,2
2468;male;in HS;17;4,0;4,2;3,8;2,4;4,8
2469;female;grad deg;28;4,8;4,4;4,2;3,0;5,0
2470;female;coll grad;36;2,8;2,2;3,0;3,6;5,4
2471;female;coll grad;31;4,8;4,4;3,8;2,4;5,2
2472;male;coll;36;5,2;4,8;4,4;5,6;4,0
2473;male;grad deg;31;4,4;5,4;5,0;4,2;6,0
2474;female;coll grad;19;5,0;4,8;5,8;2,8;5,4
2475;male;coll grad;35;6,0;5,8;5,8;1,0;4,6
2476;male;coll;19;2,4;5,0;2,4;5,8;4,8
2477;female;in HS;17;5,8;1,6;5,0;1,8;5,8
2478;female;coll;19;5,0;5,8;4,2;4,2;4,8
2480;female;in HS;18;2,8;5,4;4,0;4,8;4,6
2481;female;in HS;14;4,8;3,6;2,6;5,2;3,2
2483;female;grad deg;28;3,0;4,8;4,6;4,8;4,0
2484;female;coll;20;4,0;2,8;2,4;4,0;3,2
2485;female;coll;20;4,0;4,2;3,4;4,2;3,6
2486;male;fin HS;21;4,0;4,2;4,0;1,6;4,4
2487;male;coll grad;30;2,4;4,6;1,8;2,4;3,2
2488;male;coll grad;27;3,0;3,2;2,8;3,0;5,0
2489;female;grad deg;37;5,4;3,0;4,0;2,8;5,8
2490;male;coll grad;31;3,4;4,8;2,8;5,8;5,8
2491;female;coll grad;32;4,8;4,8;3,6;3,8;4,0
2492;male;in HS;19;5,2;3,2;5,2;2,0;5,4
2493;male;coll;42;4,2;4,6;4,4;3,8;3,4
2494;male;coll;20;4,6;5,4;4,6;2,0;5,8
2495;female;coll grad;24;5,8;4,6;4,6;4,2;4,8
2496;female;grad deg;27;6,0;4,6;3,2;1,4;4,8
2497;male;coll;21;5,0;4,6;2,6;2,4;5,2
2498;female;coll;36;5,2;4,8;4,2;2,2;4,8
2499;male;fin HS;48;1,8;5,0;1,4;2,4;3,2
2500;male;coll;21;4,4;4,0;3,6;2,2;5,8
2501;female;fin HS;31;3,8;3,8;3,4;3,6;5,4
2502;female;coll grad;22;5,4;5,4;5,2;2,6;5,8
2503;female;coll;23;4,2;4,0;4,6;3,6;3,4
2504;female;grad deg;23;4,6;5,4;3,8;4,0;3,0
2505;male;coll grad;30;4,6;2,4;3,6;3,8;4,2
2506;female;grad deg;35;5,2;4,6;4,4;2,8;6,0
2507;female;coll;21;4,4;4,0;5,8;3,0;6,0
2508;female;coll;22;4,6;1,8;5,0;4,6;4,4
2509;male;grad deg;28;5,0;3,6;2,8;3,0;4,4
2510;female;coll;20;4,8;4,2;4,2;3,6;3,2
2511;female;coll grad;51;3,8;4,0;4,2;1,4;5,0
2512;female;fin HS;19;3,4;3,4;4,4;4,8;4,6
2513;female;coll grad;24;3,8;4,6;4,6;2,8;4,6
2514;female;grad deg;45;5,6;5,6;5,0;2,4;5,8
2515;female;in HS;21;4,6;5,0;3,6;1,0;3,6
2516;male;coll;26;4,6;5,0;4,0;1,6;4,6
2517;male;fin HS;22;3,6;2,8;4,2;3,2;4,2
2518;female;coll grad;50;4,4;3,6;2,4;4,0;3,4
2519;female;grad deg;36;5,4;4,4;4,8;3,0;5,4
2520;male;coll grad;50;3,8;3,4;1,2;5,4;5,6
2521;male;fin HS;22;5,2;4,0;3,6;4,6;5,6
2522;female;coll grad;23;2,0;3,8;1,4;2,6;3,6
2523;female;in HS;15;5,0;2,4;4,0;2,4;4,6
2525;male;coll;21;2,6;4,2;1,6;3,0;5,2
2526;female;coll;23;4,6;4,6;4,0;4,4;4,4
2527;female;grad deg;35;5,6;3,2;4,8;1,0;3,8
2528;female;grad deg;33;5,0;4,2;4,0;1,6;4,4
2530;male;fin HS;29;5,6;5,4;6,0;1,0;6,0
2531;male;coll;21;4,6;5,4;4,4;2,8;5,0
2532;male;coll;31;4,8;3,6;2,6;4,2;4,2
2533;male;coll;21;4,2;4,8;5,4;2,4;5,0
2534;male;grad deg;26;2,4;5,0;3,4;2,2;5,8
2535;female;coll;20;6,0;5,6;5,4;3,6;4,2
2536;female;grad deg;56;4,4;3,2;4,6;3,8;4,0
2537;male;grad deg;3;4,8;4,2;4,4;3,8;4,6
2538;male;fin HS;65;3,6;4,4;4,0;4,4;4,0
2539;female;coll;34;4,0;4,8;4,2;3,6;5,2
2540;female;coll grad;29;5,0;5,0;3,2;3,6;4,6
2541;female;coll grad;21;4,2;4,2;4,4;5,0;3,6
2542;female;fin HS;32;4,8;5,0;5,4;3,8;3,8
2543;male;fin HS;26;4,8;3,2;4,8;3,6;2,8
2544;male;coll grad;27;2,6;3,0;2,2;3,0;5,2
2545;female;coll grad;45;5,6;5,8;5,2;2,0;5,2
2547;female;coll;20;5,0;5,0;4,6;3,8;4,8
2548;female;fin HS;20;5,2;5,4;4,8;2,4;5,2
2549;male;coll grad;43;4,6;5,2;1,2;2,6;4,8
2550;female;grad deg;26;5,0;5,6;4,2;2,4;4,8
2551;male;coll grad;55;5,2;5,6;4,0;1,2;4,2
2552;female;grad deg;38;6,0;4,8;5,2;3,0;5,8
2553;female;coll grad;32;4,2;5,4;3,6;4,6;5,8
2554;female;in HS;19;4,6;4,6;2,8;4,4;3,8
2555;male;coll;22;5,2;4,4;5,2;3,0;3,4
2556;female;coll;21;4,8;4,2;4,2;1,8;4,0
2557;female;grad deg;40;5,8;3,6;5,6;3,8;5,4
2558;female;coll grad;19;4,4;5,0;4,6;2,4;2,8
2559;male;coll;23;4,0;5,0;3,8;3,4;3,6
2560;male;in HS;18;5,0;5,4;4,6;6,0;6,0
2561;male;coll;32;5,0;4,2;4,6;1,6;4,4
2562;male;in HS;49;5,2;4,2;3,8;2,6;5,8
2563;female;coll;42;5,6;5,2;5,6;1,2;5,0
2565;female;coll;23;4,6;4,0;5,0;4,8;3,6
2566;female;grad deg;30;5,4;5,4;3,0;3,0;5,8
2567;female;in HS;24;4,2;4,6;4,4;3,2;3,6
2568;male;grad deg;26;2,8;3,6;2,0;2,2;4,4
2569;male;coll;21;4,8;3,0;4,8;2,0;4,8
2570;female;coll;21;3,8;4,2;4,8;3,0;4,6
2571;male;grad deg;23;5,4;2,8;4,0;2,0;5,4
2572;female;fin HS;61;6,0;6,0;5,4;1,0;3,8
2574;male;coll grad;28;5,4;3,4;5,6;3,0;5,0
2575;male;coll;25;2,6;4,6;2,6;3,8;4,6
2576;male;grad deg;34;5,4;5,2;5,4;2,2;5,6
2577;female;fin HS;21;4,0;4,2;3,4;3,6;4,0
2579;female;grad deg;23;2,8;1,8;3,2;3,4;3,6
2581;male;coll;20;5,0;3,8;2,4;1,8;3,0
2582;female;coll;19;4,2;5,0;2,8;1,4;4,2
2583;female;coll;36;5,2;2,0;5,4;1,0;6,0
2584;female;coll;18;5,6;4,8;5,0;1,4;3,4
2585;female;coll;19;4,6;3,6;2,2;2,0;2,6
2586;female;coll;22;4,2;2,2;4,8;4,8;3,4
2587;female;coll;19;5,8;4,2;4,6;2,2;5,6
2588;female;coll;24;4,0;3,8;4,8;3,0;4,4
2589;female;grad deg;24;4,0;4,4;4,0;1,6;4,2
2590;female;coll;18;5,6;4,6;5,2;4,4;5,8
2591;male;coll;22;5,0;5,0;5,4;3,6;3,8
2592;male;fin HS;27;5,4;2,4;4,0;5,2;5,8
2605;male;coll;20;4,4;4,4;4,6;2,4;4,2
2606;male;coll;23;1,8;5,8;4,2;4,6;5,6
2607;female;coll;28;3,2;3,4;5,4;5,0;5,4
2608;male;coll;20;4,2;4,2;4,4;3,4;4,2
2623;female;coll grad;24;5,0;4,6;4,4;3,6;4,6
2624;male;grad deg;22;5,8;6,0;5,4;1,6;5,0
2625;female;in HS;19;3,6;3,2;1,6;3,2;4,2
2626;male;coll;44;4,4;4,6;3,4;5,0;5,6
2627;male;grad deg;29;3,4;1,8;2,2;2,6;4,6
2628;female;coll grad;23;4,6;1,4;3,4;4,6;5,0
2629;male;coll;25;3,4;4,4;3,8;2,2;4,6
2630;female;coll;57;4,8;5,2;5,0;1,4;5,0
2631;female;coll;19;4,8;4,4;3,2;3,2;4,6
2632;female;coll grad;26;4,8;5,0;4,4;4,0;3,4
2633;female;coll;19;3,2;3,4;3,2;2,6;4,8
2634;male;coll grad;34;2,8;5,0;2,0;1,8;5,0
2635;female;coll;19;4,8;3,4;2,8;2,8;4,2
2636;male;coll;38;3,4;3,6;4,6;2,2;3,6
2637;female;coll;20;4,8;4,4;5,0;3,2;4,2
2638;male;fin HS;22;4,6;3,4;4,8;2,6;3,8
2639;female;coll;25;4,4;5,6;4,4;3,6;3,8
2640;male;grad deg;33;4,4;3,2;2,0;3,2;5,6
2641;female;coll;38;5,2;6,0;5,8;1,2;4,4
2642;female;grad deg;19;5,4;3,6;5,2;4,6;4,0
2643;female;grad deg;35;5,2;4,4;3,6;3,8;5,4
2649;male;grad deg;40;3,8;4,6;3,8;2,2;4,0
2654;female;coll grad;42;5,8;4,6;5,0;1,4;4,4
2655;male;grad deg;27;5,6;3,0;5,8;3,2;5,2
2656;male;coll grad;31;4,2;4,6;3,4;2,2;3,8
2657;female;coll;24;4,4;5,0;4,4;1,4;4,6
2658;male;grad deg;44;5,2;3,4;4,0;4,0;5,6
2659;male;fin HS;37;2,8;5,0;4,2;5,0;4,4
2660;male;fin HS;33;4,8;5,4;5,2;1,0;5,0
2661;male;coll;26;5,0;5,0;3,0;2,0;5,2
2662;female;coll;33;5,8;4,4;4,8;3,2;5,4
2663;male;coll;26;4,8;3,4;5,2;3,6;4,2
2664;male;coll grad;46;5,4;5,8;5,8;2,0;5,4
2665;female;coll grad;19;6,0;5,2;4,6;3,2;4,8
2666;female;coll;22;5,2;4,4;4,0;4,6;4,8
2668;male;fin HS;28;2,2;1,2;2,0;2,4;4,8
2669;female;coll grad;29;6,0;4,2;6,0;5,2;4,6
2670;female;grad deg;31;4,6;3,8;3,6;4,2;4,4
2671;female;coll;18;4,6;3,2;3,8;4,2;3,8
2672;female;coll;29;5,0;4,6;3,0;4,8;4,8
2673;male;fin HS;20;4,6;5,4;4,0;3,2;3,8
2674;male;fin HS;22;3,4;4,2;3,6;3,0;3,0
2675;male;grad deg;45;5,6;3,2;5,4;2,6;5,0
2676;male;in HS;19;3,6;4,4;3,4;2,6;3,6
2677;male;coll;39;6,0;6,0;6,0;1,6;6,0
2678;male;coll;21;2,6;2,8;2,4;3,0;5,2
2679;male;grad deg;46;4,2;4,0;2,4;4,0;4,8
2681;female;coll grad;34;5,4;5,4;6,0;4,2;5,4
2682;female;in HS;24;5,0;4,6;4,4;3,6;3,6
2683;female;coll grad;49;4,0;4,4;4,0;2,6;5,2
2684;female;coll;20;5,6;4,4;4,4;2,2;4,4
2685;male;grad deg;43;5,0;5,6;4,8;2,2;5,2
2686;female;fin HS;38;5,8;5,0;5,2;1,6;4,6
2687;female;coll grad;51;5,2;5,2;4,6;1,2;3,8
2688;female;fin HS;20;2,8;1,6;1,2;4,0;4,8
2689;female;coll grad;27;1,6;3,0;1,2;2,4;5,4
2690;female;grad deg;23;5,0;3,6;3,0;2,8;4,6
2691;male;grad deg;57;5,2;3,4;5,6;2,8;5,0
2692;female;grad deg;27;4,2;5,2;3,0;4,8;6,0
2693;male;coll;25;5,2;5,6;5,2;1,0;5,8
2694;male;coll;23;3,4;5,6;2,2;3,0;3,4
2695;female;coll;38;3,4;3,6;2,6;4,2;5,6
2696;female;coll;18;4,2;4,6;4,8;4,6;4,8
2697;male;coll grad;25;5,2;3,6;5,8;2,6;5,8
2698;female;coll;19;4,4;4,0;1,8;4,0;5,4
2699;male;fin HS;27;6,0;6,0;6,0;1,0;5,6
2700;female;grad deg;25;4,4;5,0;2,8;2,4;5,0
2701;female;coll;22;5,6;5,8;4,6;3,2;4,8
2702;female;coll;22;4,6;4,4;4,8;3,8;4,8
2703;female;coll;22;5,0;4,2;4,8;4,4;4,8
2704;female;coll;22;5,0;4,2;4,8;4,4;4,8
2706;female;coll grad;33;5,4;5,0;4,8;3,4;5,0
2709;female;coll;48;5,0;4,4;4,0;2,6;4,2
2710;female;coll grad;28;5,2;2,2;5,2;1,2;4,4
2711;male;coll;20;4,4;4,6;4,4;3,4;5,2
2712;male;fin HS;54;4,8;4,8;4,2;1,0;4,0
2713;male;coll;22;4,2;4,0;2,8;2,2;3,8
2714;female;in HS;23;4,2;4,4;3,4;4,4;4,0
2716;female;fin HS;32;4,2;3,6;3,6;5,2;4,4
2717;female;coll grad;46;3,8;3,4;1,4;2,6;2,0
2718;female;coll;22;4,8;4,8;4,6;3,8;3,4
2719;female;coll;23;5,2;3,2;2,6;4,2;3,8
2720;female;grad deg;40;5,2;5,6;5,0;3,0;5,0
2721;female;fin HS;22;2,2;2,4;3,8;3,0;4,6
2722;female;coll;56;5,6;2,8;4,0;5,8;4,8
2723;male;in HS;43;3,8;5,6;3,2;4,0;5,4
2725;male;coll grad;28;4,4;5,4;5,4;3,4;5,4
2726;female;in HS;17;5,2;1,8;4,0;3,6;5,2
2727;male;grad deg;43;3,8;4,4;2,8;4,0;5,2
2728;male;coll;19;4,8;3,8;5,2;2,6;5,0
2729;female;grad deg;25;4,6;5,8;4,0;2,6;5,6
2730;male;coll;22;4,8;4,4;3,2;2,0;3,8
2731;female;fin HS;39;4,2;2,4;5,0;5,4;4,6
2732;male;coll;38;2,4;3,8;2,0;4,4;3,6
2734;female;grad deg;25;4,8;4,2;4,8;2,2;4,0
2735;male;grad deg;36;2,6;4,4;3,6;4,0;4,4
2736;female;fin HS;38;4,8;4,4;4,4;4,6;4,2
2737;female;coll;18;3,8;3,6;4,6;3,8;5,4
2738;female;coll grad;47;4,8;4,0;2,8;2,8;4,0
2739;female;in HS;40;3,8;4,4;4,4;2,0;5,4
2740;male;coll;21;4,6;4,8;3,8;1,6;4,4
2742;female;coll;25;5,4;4,6;4,2;4,4;4,2
2743;male;in HS;17;3,4;3,0;3,8;1,8;5,4
2744;female;coll;41;5,2;4,2;4,8;3,8;3,2
2745;female;coll grad;52;5,2;5,0;6,0;4,2;6,0
2746;male;grad deg;28;5,8;4,2;3,6;1,8;6,0
2747;female;grad deg;26;6,0;5,8;5,0;4,4;6,0
2748;male;coll;26;2,6;2,8;1,2;3,4;5,0
2749;female;coll;21;5,8;3,4;4,4;2,6;3,4
2751;female;coll;22;4,8;4,0;4,0;6,0;3,6
2752;male;in HS;17;4,0;3,8;3,2;3,6;4,4
2753;male;coll grad;23;5,0;4,8;4,2;3,2;4,8
2754;male;coll grad;35;4,8;3,6;4,8;2,0;5,8
2755;male;coll;29;1,6;2,6;2,6;2,0;4,2
2756;female;coll grad;33;5,0;4,2;4,4;3,2;3,8
2757;male;coll;21;4,8;4,8;2,4;1,0;3,8
2758;female;fin HS;42;5,0;5,6;3,6;3,0;4,0
2760;female;coll grad;31;4,4;3,6;4,4;4,2;4,0
2761;female;coll grad;37;4,2;4,4;3,4;4,2;5,0
2762;male;fin HS;43;4,8;4,0;5,0;3,6;4,2
2763;female;coll grad;26;5,0;5,4;4,4;1,8;5,0
2764;female;coll;25;3,8;3,8;2,6;3,8;5,0
2765;female;in HS;18;4,0;3,6;1,2;5,4;3,4
2766;male;fin HS;19;3,4;3,0;4,2;3,8;5,4
2767;male;fin HS;33;5,0;5,0;3,4;4,0;3,4
2768;female;coll grad;23;5,4;6,0;3,8;4,4;3,2
2769;female;coll;31;4,2;5,0;3,4;4,8;4,2
2771;male;coll;23;4,0;4,6;4,0;1,4;5,6
2772;male;coll;25;4,2;3,6;4,0;3,4;3,6
2773;male;coll;20;5,6;4,4;4,2;1,0;4,8
2774;female;coll;25;4,2;3,6;2,2;4,2;4,6
2775;female;in HS;45;4,0;4,6;4,2;5,2;3,8
2776;male;coll;26;5,0;5,2;3,8;2,2;4,2
2777;male;fin HS;36;6,0;5,8;6,0;1,0;5,8
2778;female;coll;32;6,0;5,8;4,8;1,4;5,6
2779;female;coll;24;3,6;5,2;4,0;5,0;5,4
2780;female;coll grad;30;5,0;5,4;5,0;2,2;4,2
2781;male;coll grad;47;5,0;4,4;1,0;3,0;5,8
2782;female;coll;22;5,4;3,8;5,2;3,2;5,2
2783;female;in HS;21;4,8;4,8;5,2;4,0;5,2
2784;female;in HS;21;5,6;4,6;5,4;4,0;5,2
2785;female;grad deg;40;4,6;4,8;2,6;2,0;5,4
2786;female;coll;24;5,6;5,4;5,8;4,0;5,6
2787;female;coll;47;4,6;3,2;3,2;3,2;5,4
2788;male;fin HS;29;5,6;4,8;5,2;2,4;5,2
2789;male;grad deg;28;5,0;3,6;4,4;2,8;4,8
2790;female;grad deg;33;4,0;5,6;4,8;3,0;3,6
2791;female;coll;23;4,4;3,6;3,0;3,4;4,4
2792;female;coll;22;3,0;3,0;3,4;4,8;3,6
2793;female;coll;22;4,6;3,8;4,6;4,2;3,6
2794;female;coll grad;24;3,0;4,2;2,4;5,4;5,2
2796;male;coll;19;2,2;6,0;5,0;1,4;6,0
2797;male;coll grad;27;4,2;3,2;4,2;2,8;4,8
2798;female;coll grad;29;4,0;5,4;5,0;2,8;5,0
2799;male;coll grad;31;2,8;4,2;4,6;4,2;5,2
2800;female;coll grad;50;3,0;4,2;2,6;1,4;4,6
